,r32,sweet16,elite8,final4,championship,national champion
0,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut
1,FAU,UAB,Washington State,Clemson,Purdue,
2,UAB,BYU,North Carolina,James Madison,,
3,Auburn,Washington State,Clemson,Purdue,,
4,BYU,North Carolina,James Madison,,,
5,Morehead State,Grand Canyon,Marquette,,,
6,Washington State,Clemson,Purdue,,,
7,Iowa State,Long Beach State,Texas,,,
8,North Carolina,Houston,,,,
9,Mississippi State,James Madison,,,,
10,Grand Canyon,Kentucky,,,,
11,Alabama,Marquette,,,,
12,Clemson,Purdue,,,,
13,Baylor,Samford,,,,
14,Nevada,Creighton,,,,
15,Long Beach State,Texas,,,,
16,Houston,,,,,
17,Nebraska,,,,,
18,James Madison,,,,,
19,Vermont,,,,,
20,North Carolina State,,,,,
21,Kentucky,,,,,
22,Florida,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,TCU,,,,,
26,Gonzaga,,,,,
27,Samford,,,,,
28,Oregon,,,,,
29,Creighton,,,,,
30,Texas,,,,,
31,Tennessee,,,,,
