,r32,sweet16,elite8,final4,championship,national champion
0,Connecticut,Connecticut,Auburn,BYU,Alabama,Alabama
1,FAU,Auburn,BYU,Alabama,Houston,
2,San Diego State,BYU,Alabama,Houston,,
3,Auburn,Iowa State,New Mexico,Purdue,,
4,BYU,Mississippi State,Houston,,,
5,Illinois,Alabama,Texas Tech,,,
6,Drake,New Mexico,Purdue,,,
7,Iowa State,Arizona,Tennessee,,,
8,North Carolina,Houston,,,,
9,Mississippi State,Wisconsin,,,,
10,Saint Mary's College,Texas Tech,,,,
11,Alabama,Boise State,,,,
12,New Mexico,Purdue,,,,
13,Baylor,Gonzaga,,,,
14,Nevada,Creighton,,,,
15,Arizona,Tennessee,,,,
16,Houston,,,,,
17,Nebraska,,,,,
18,Wisconsin,,,,,
19,Duke,,,,,
20,Texas Tech,,,,,
21,Kentucky,,,,,
22,Boise State,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,Utah State,,,,,
26,Gonzaga,,,,,
27,Kansas,,,,,
28,South Carolina,,,,,
29,Creighton,,,,,
30,Texas,,,,,
31,Tennessee,,,,,
