"",r32,sweet16,elite8,final4,championship,national champion
0,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut,Connecticut
1,FAU,San Diego State,Drake,Wagner,Texas A&M,
2,San Diego State,BYU,Wagner,Texas A&M,,
3,Auburn,Drake,Colgate,McNeese,,
4,BYU,Wagner,Texas A&M,,,
5,Illinois,Saint Mary's College,Kentucky,,,
6,Drake,Colgate,McNeese,,,
7,Iowa State,Long Beach State,Texas,,,
8,Wagner,Texas A&M,,,,
9,Michigan State,James Madison,,,,
10,Saint Mary's College,Kentucky,,,,
11,Alabama,Florida,,,,
12,Clemson,TCU,,,,
13,Colgate,McNeese,,,,
14,Dayton,Oregon,,,,
15,Long Beach State,Texas,,,,
16,Houston,,,,,
17,Texas A&M,,,,,
18,James Madison,,,,,
19,Duke,,,,,
20,North Carolina State,,,,,
21,Kentucky,,,,,
22,Florida,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,TCU,,,,,
26,McNeese,,,,,
27,Samford,,,,,
28,Oregon,,,,,
29,Creighton,,,,,
30,Texas,,,,,
31,Tennessee,,,,,
