"",r32,sweet16,elite8,final4,championship,national champion
0,Connecticut,Northwestern,Auburn,Washington State,Washington State,Kentucky
1,Northwestern,Auburn,Washington State,Charleston,Kentucky,
2,San Diego State,BYU,Charleston,Kentucky,,
3,Auburn,Washington State,Dayton,Utah State,,
4,BYU,North Carolina,Duke,,,
5,Illinois,Charleston,Kentucky,,,
6,Washington State,New Mexico,Utah State,,,
7,Iowa State,Dayton,Creighton,,,
8,North Carolina,Houston,,,,
9,Michigan State,Duke,,,,
10,Saint Mary's College,Kentucky,,,,
11,Charleston,Marquette,,,,
12,New Mexico,Utah State,,,,
13,Baylor,Gonzaga,,,,
14,Dayton,Creighton,,,,
15,Arizona,Virginia,,,,
16,Houston,,,,,
17,Texas A&M,,,,,
18,James Madison,,,,,
19,Duke,,,,,
20,North Carolina State,,,,,
21,Kentucky,,,,,
22,Florida,,,,,
23,Marquette,,,,,
24,Purdue,,,,,
25,Utah State,,,,,
26,Gonzaga,,,,,
27,Samford,,,,,
28,Oregon,,,,,
29,Creighton,,,,,
30,Virginia,,,,,
31,Saint Peter's,,,,,
